,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_Takeaway,Quantity,Price Per Unit,Total Spent,Transaction Date,Day_of_week,Month
7510,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5.0,15.0,2023-12-06,2,12
7511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5.0,5.0,2023-01-18,2,1
7512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3.0,12.0,2023-12-21,3,12
7513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,10.0,2023-01-05,3,1
7514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4.0,16.0,2023-03-29,2,3
7515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,6.0,2023-02-06,0,2
7516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,4.0,8.0,2023-08-18,4,8
7517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,4.0,6.0,2023-10-15,6,10
7518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,4.0,20.0,2023-05-16,1,5
7519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2.0,2023-03-11,5,3
7520,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-08-18,4,8
7521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.0,4.0,2023-02-08,2,2
7522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.0,16.0,2023-11-20,0,11
7523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-08-06,6,8
7524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-02-18,5,2
7525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,1.0,5.0,2023-11-15,2,11
7526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5,4.0,20.0,2023-01-04,2,1
7527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,4.0,16.0,2023-08-17,3,8
7528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,3.0,2023-10-15,6,10
7529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5.0,5.0,2023-07-28,4,7
7530,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-09-23,5,9
7531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-04-17,0,4
7532,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-01-17,1,1
7533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5,5.0,25.0,2023-02-07,1,2
7534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,3.0,20.0,2023-12-09,5,12
7535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,4.0,4.0,2023-07-29,5,7
7536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-04-15,5,4
7537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-01-05,3,1
7538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,2023-02-05,6,2
7539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,3.0,12.0,2023-05-12,4,5
7540,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,9.0,2023-10-29,6,10
7541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,5.0,15.0,2023-12-18,0,12
7542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-01-13,4,1
7543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.5,6.0,2023-10-10,1,10
7544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,4.0,20.0,2023-03-08,2,3
7545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,15.0,2023-02-06,0,2
7546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2.0,2.0,2023-03-05,6,3
7547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,6.0,2023-02-28,1,2
7548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,1.5,7.5,2023-09-26,1,9
7549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,4.0,8.0,2023-01-28,5,1
7550,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,3.0,9.0,2023-06-29,3,6
7551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,4.0,20.0,2023-08-22,1,8
7552,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,4.0,12.0,2023-07-10,0,7
7553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,10.0,2023-11-12,6,11
7554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3.0,12.0,2023-02-06,0,2
7555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,4.0,20.0,2023-09-03,6,9
7556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-11-04,5,11
7557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-10-31,1,10
7558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1.0,5.0,2023-08-15,1,8
7559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-11-26,6,11
7560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,2.0,10.0,2023-06-03,5,6
7561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.5,1.5,2023-09-21,3,9
7562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.0,8.0,2023-01-24,1,1
7563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,4.0,2023-12-15,4,12
7564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,9.0,2023-02-06,0,2
7565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,2.0,2023-07-19,2,7
7566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,4.0,12.0,2023-07-11,1,7
7567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,6.0,2023-06-06,1,6
7568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,6.0,2023-09-13,2,9
7569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5.0,5.0,2023-11-11,5,11
7570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,5.0,25.0,2023-09-20,2,9
7571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-07-21,4,7
7572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.0,8.0,2023-02-06,0,2
7573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,6.0,2023-11-20,0,11
7574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5.0,5.0,2023-09-13,2,9
7575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-03-05,6,3
7576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-12-25,0,12
7577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3.0,12.0,2023-01-25,2,1
7578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,2.0,2.0,2023-04-23,6,4
7579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,12.0,2023-05-23,1,5
7580,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,20.0,2023-02-16,3,2
7581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4,5.0,20.0,2023-01-18,2,1
7582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,3.0,12.0,2023-01-12,3,1
7583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3.0,9.0,2023-02-27,0,2
7584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,3.0,2023-08-15,1,8
7585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.5,7.5,2023-03-22,2,3
7586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-05-14,6,5
7587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2.0,2.0,2023-01-09,0,1
7588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.0,6.0,2023-04-03,0,4
7589,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,4.0,8.0,2023-08-21,0,8
7590,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,2023-10-17,1,10
7591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,3.0,2023-03-17,4,3
7592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,3.0,8.0,2023-12-29,4,12
7593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,4.0,20.0,2023-04-14,4,4
7594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,4.0,2023-07-08,5,7
7595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1.0,4.0,2023-09-12,1,9
7596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-11-01,2,11
7597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,9.0,2023-12-13,2,12
7598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,4.0,20.0,2023-05-06,5,5
7599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,10.0,2023-02-06,0,2
7600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,4.0,8.0,2023-09-08,4,9
7601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,6.0,2023-05-09,1,5
7602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4,5.0,20.0,2023-07-16,6,7
7603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,5.0,25.0,2023-12-27,2,12
7604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-01-04,2,1
7605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,15.0,2023-08-21,0,8
7606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2.0,4.0,2023-06-25,6,6
7607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2.0,6.0,2023-11-21,1,11
7608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,4.0,20.0,2023-09-18,0,9
7609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,15.0,2023-09-19,1,9
7610,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5.0,5.0,2023-04-14,4,4
7611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-11-18,5,11
7612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-02-06,0,2
7613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5.0,20.0,2023-02-19,6,2
7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,6.0,2023-12-06,2,12
7615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,6.0,2023-05-16,1,5
7616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-11-13,0,11
7617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-04-24,0,4
7618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-08-31,3,8
7619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2.0,2023-04-28,4,4
7620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-04-08,5,4
7621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,2.0,2023-01-27,4,1
7622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,1.0,5.0,2023-08-09,2,8
7623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,4.0,16.0,2023-03-12,6,3
7624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-08-30,2,8
7625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2.0,6.0,2023-01-11,2,1
7626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,3.0,7.5,2023-10-29,6,10
7627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,12.0,2023-09-06,2,9
7628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4,1.5,6.0,2023-08-20,6,8
7629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,3.0,20.0,2023-04-16,6,4
7630,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-05-10,2,5
7631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4.0,4.0,2023-04-10,0,4
7632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,2.0,10.0,2023-03-16,3,3
7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,4.0,2023-12-03,6,12
7634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-07-17,0,7
7635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,1.0,5.0,2023-10-08,6,10
7636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2.0,6.0,2023-02-05,6,2
7637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1.5,7.5,2023-01-23,0,1
7638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2.0,6.0,2023-05-17,2,5
7639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,5.0,20.0,2023-01-28,5,1
7640,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5.0,20.0,2023-01-09,0,1
7641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,4.0,8.0,2023-02-23,3,2
7642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,4.0,2023-07-15,5,7
7643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,4.0,2023-06-17,5,6
7644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-03-27,0,3
7645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-02-15,2,2
7646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,2.0,10.0,2023-10-30,0,10
7647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,4.0,20.0,2023-07-31,0,7
7648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3.0,9.0,2023-12-17,6,12
7649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,1.0,3.0,2023-02-13,0,2
7650,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4.0,6.0,2023-12-22,4,12
7651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,6.0,2023-06-10,5,6
7652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-01-04,2,1
7653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,5.0,20.0,2023-08-10,3,8
7654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,5.0,10.0,2023-03-08,2,3
7655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,2023-02-06,0,2
7656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.0,6.0,2023-11-11,5,11
7657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1.0,4.0,2023-10-16,0,10
7658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5.0,5.0,2023-05-18,3,5
7659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2.0,6.0,2023-09-14,3,9
7660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-02-06,0,2
7661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.0,6.0,2023-10-27,4,10
7662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,1.5,4.5,2023-09-28,3,9
7663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,2.0,2023-07-19,2,7
7664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.5,6.0,2023-01-12,3,1
7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-12-17,6,12
7666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-11-17,4,11
7667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5,4.0,20.0,2023-08-21,0,8
7668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,4.0,20.0,2023-06-13,1,6
7669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,6.0,2023-01-30,0,1
7670,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,5.0,6.0,2023-11-22,2,11
7671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,4.0,20.0,2023-03-18,5,3
7672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-03-27,0,3
7673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0,3.0,2023-03-14,1,3
7674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,12.0,2023-04-06,3,4
7675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,1.5,4.5,2023-12-13,2,12
7676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,1.5,7.5,2023-01-10,1,1
7677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5.0,10.0,2023-06-18,6,6
7678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,1.5,3.0,2023-05-21,6,5
7679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2023-11-17,4,11
7680,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,3.0,6.0,2023-07-17,0,7
7681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0,3.0,2023-03-01,2,3
7682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1.0,5.0,2023-12-14,3,12
7683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-06-28,2,6
7684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4.0,4.0,2023-02-06,0,2
7685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,4.0,2023-02-07,1,2
7686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,6.0,2023-08-09,2,8
7687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,2.0,8.0,2023-02-13,0,2
7688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5.0,20.0,2023-03-18,5,3
7689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0,4.0,2023-09-10,6,9
7690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-07-20,3,7
7691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,10.0,2023-06-13,1,6
7692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2.0,2023-03-05,6,3
7693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,2.0,6.0,2023-03-26,6,3
7694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,3.0,2023-03-01,2,3
7695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4.0,6.0,2023-02-06,0,2
7696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2.0,2023-05-11,3,5
7697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,10.0,2023-10-22,6,10
7698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,2.0,10.0,2023-02-15,2,2
7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-11-16,3,11
7700,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,3.0,2023-01-25,2,1
7701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,4.0,2023-01-12,3,1
7702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,5.0,10.0,2023-03-25,5,3
7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-03-13,0,3
7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-11-13,0,11
7705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,6.0,2023-02-06,0,2
7706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,2.0,10.0,2023-04-01,5,4
7707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,9.0,2023-01-16,0,1
7708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,5.0,2023-11-29,2,11
7709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,3.0,3.0,2023-09-15,4,9
7710,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-08-18,4,8
7711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,4.0,2023-11-24,4,11
7712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-04-28,4,4
7713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5.0,25.0,2023-01-05,3,1
7714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,4.0,4.0,2023-12-11,0,12
7715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.5,7.5,2023-01-25,2,1
7716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5.0,15.0,2023-05-01,0,5
7717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-10-21,5,10
7718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-03-08,2,3
7719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3.0,6.0,2023-03-31,4,3
7720,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,1.5,3.0,2023-10-23,0,10
7721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-05-22,0,5
7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,3.0,2023-11-12,6,11
7723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,15.0,2023-08-18,4,8
7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-12-15,4,12
7725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.5,1.5,2023-04-14,4,4
